#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(7,33)	5.919E+005    246.4         -24.08        2.867E+006    1.568E+007    3.356E-005    2.48E-018     -1.2E+020     1.302E+020    -14.45        2.15E+006     9.626E+006    1.353E+013    0             317.3         2.503E+020    5.901E+020    5.901E+020    0.02608       1.253E+004    2.17E+004     2.719E+016    1.18E+020     0             0             8.028E+018    8.028E+018    0             577.2         8.926         8.994E+017    0             0             1.064E+019    2.742E+018    2.742E+018    0.06268       6751          4.048E+004    6.774E+013    2.742E+017    0             0             
(8,33)	5.981E+005    248.9         -24.1         2.874E+006    1.585E+007    3.425E-005    2.493E-018    -1.232E+020   1.336E+020    -14.46        2.156E+006    9.727E+006    1.374E+013    0             325.6         2.568E+020    6.058E+020    6.058E+020    0.02596       1.26E+004     2.183E+004    2.775E+016    1.212E+020    0             0             8.262E+018    8.262E+018    0             577.2         8.926         9.256E+017    0             0             1.1E+019      2.858E+018    2.858E+018    0.06216       6764          4.056E+004    7.047E+013    2.858E+017    0             0             
(9,33)	6.049E+005    251.5         -24.13        2.882E+006    1.604E+007    3.502E-005    2.507E-018    -1.268E+020   1.374E+020    -14.48        2.162E+006    9.838E+006    1.397E+013    0             334.9         2.642E+020    6.234E+020    6.234E+020    0.02584       1.268E+004    2.197E+004    2.837E+016    1.247E+020    0             0             8.525E+018    8.525E+018    0             577.2         8.926         9.551E+017    0             0             1.141E+019    2.99E+018     2.99E+018     0.06158       6778          4.064E+004    7.358E+013    2.99E+017     0             0             
(10,33)	6.121E+005    254.4         -24.16        2.891E+006    1.623E+007    3.583E-005    2.522E-018    -1.306E+020   1.415E+020    -14.49        2.168E+006    9.956E+006    1.421E+013    0             344.9         2.72E+020     6.422E+020    6.422E+020    0.0257        1.276E+004    2.212E+004    2.904E+016    1.284E+020    0             0             8.813E+018    8.813E+018    0             577.2         8.926         9.874E+017    0             0             1.185E+019    3.137E+018    3.137E+018    0.06097       6790          4.072E+004    7.705E+013    3.137E+017    0             0             
(11,33)	6.197E+005    257.3         -24.19        2.899E+006    1.644E+007    3.67E-005     2.537E-018    -1.346E+020   1.458E+020    -14.51        2.175E+006    1.008E+007    1.446E+013    0             355.6         2.804E+020    6.624E+020    6.624E+020    0.02556       1.285E+004    2.227E+004    2.975E+016    1.325E+020    0             0             9.126E+018    9.126E+018    0             577.2         8.926         1.022E+018    0             0             1.233E+019    3.299E+018    3.299E+018    0.06033       6802          4.079E+004    8.089E+013    3.299E+017    0             0             
(12,33)	6.276E+005    260.4         -24.22        2.908E+006    1.665E+007    3.76E-005     2.553E-018    -1.389E+020   1.504E+020    -14.53        2.181E+006    1.021E+007    1.473E+013    0             366.9         2.893E+020    6.836E+020    6.836E+020    0.02542       1.294E+004    2.242E+004    3.049E+016    1.367E+020    0             0             9.462E+018    9.462E+018    0             577.2         8.926         1.06E+018     0             0             1.285E+019    3.476E+018    3.476E+018    0.05967       6812          4.085E+004    8.508E+013    3.476E+017    0             0             
(13,33)	6.355E+005    263.5         -24.26        2.918E+006    1.687E+007    3.852E-005    2.569E-018    -1.433E+020   1.551E+020    -14.55        2.188E+006    1.034E+007    1.499E+013    0             378.5         2.984E+020    7.054E+020    7.054E+020    0.02527       1.302E+004    2.257E+004    3.125E+016    1.411E+020    0             0             9.816E+018    9.816E+018    0             577.2         8.926         1.1E+018      0             0             1.339E+019    3.665E+018    3.665E+018    0.059         6821          4.09E+004     8.96E+013     3.665E+017    0             0             
(14,33)	6.436E+005    266.6         -24.29        2.927E+006    1.71E+007     3.949E-005    2.586E-018    -1.479E+020   1.6E+020      -14.57        2.195E+006    1.048E+007    1.527E+013    0             390.6         3.079E+020    7.283E+020    7.283E+020    0.02513       1.311E+004    2.272E+004    3.205E+016    1.457E+020    0             0             1.019E+019    1.019E+019    0             577.2         8.926         1.142E+018    0             0             1.397E+019    3.868E+018    3.868E+018    0.05831       6827          4.094E+004    9.447E+013    3.868E+017    0             0             
(15,33)	6.519E+005    269.8         -24.33        2.936E+006    1.733E+007    4.05E-005     2.602E-018    -1.527E+020   1.652E+020    -14.6         2.202E+006    1.062E+007    1.556E+013    0             403.4         3.179E+020    7.523E+020    7.523E+020    0.02497       1.319E+004    2.287E+004    3.289E+016    1.505E+020    0             0             1.059E+019    1.059E+019    0             577.2         8.926         1.186E+018    0             0             1.459E+019    4.086E+018    4.086E+018    0.05761       6832          4.097E+004    9.973E+013    4.086E+017    0             0             
(16,33)	6.602E+005    273.1         -24.36        2.946E+006    1.756E+007    4.152E-005    2.619E-018    -1.577E+020   1.705E+020    -14.62        2.209E+006    1.076E+007    1.585E+013    0             416.4         3.282E+020    7.769E+020    7.769E+020    0.02482       1.328E+004    2.302E+004    3.374E+016    1.554E+020    0             0             1.1E+019      1.1E+019      0             577.2         8.926         1.232E+018    0             0             1.524E+019    4.316E+018    4.316E+018    0.0569        6835          4.099E+004    1.053E+014    4.316E+017    0             0             
(17,33)	6.687E+005    276.3         -24.4         2.955E+006    1.779E+007    4.257E-005    2.636E-018    -1.627E+020   1.76E+020     -14.64        2.217E+006    1.09E+007     1.615E+013    0             429.8         3.387E+020    8.022E+020    8.022E+020    0.02466       1.336E+004    2.317E+004    3.462E+016    1.604E+020    0             0             1.143E+019    1.143E+019    0             577.2         8.926         1.281E+018    0             0             1.591E+019    4.56E+018     4.56E+018     0.05619       6835          4.099E+004    1.112E+014    4.56E+017     0             0             
(18,33)	6.772E+005    279.6         -24.45        2.965E+006    1.804E+007    4.361E-005    2.653E-018    -1.679E+020   1.816E+020    -14.67        2.224E+006    1.104E+007    1.644E+013    0             443.5         3.495E+020    8.281E+020    8.281E+020    0.02451       1.344E+004    2.332E+004    3.551E+016    1.656E+020    0             0             1.188E+019    1.188E+019    0             577.2         8.926         1.331E+018    0             0             1.661E+019    4.817E+018    4.817E+018    0.05547       6833          4.098E+004    1.176E+014    4.817E+017    0             0             
(19,33)	6.859E+005    283           -24.49        2.974E+006    1.829E+007    4.47E-005     2.67E-018     -1.733E+020   1.874E+020    -14.7         2.231E+006    1.12E+007     1.674E+013    0             457.8         3.607E+020    8.55E+020     8.55E+020     0.02435       1.352E+004    2.346E+004    3.645E+016    1.71E+020     0             0             1.235E+019    1.235E+019    0             577.2         8.926         1.383E+018    0             0             1.735E+019    5.087E+018    5.087E+018    0.05473       6829          4.095E+004    1.242E+014    5.087E+017    0             0             
(20,33)	6.947E+005    286.4         -24.54        2.984E+006    1.854E+007    4.58E-005     2.688E-018    -1.788E+020   1.934E+020    -14.73        2.238E+006    1.135E+007    1.704E+013    0             472.4         3.722E+020    8.827E+020    8.827E+020    0.02418       1.36E+004     2.36E+004     3.74E+016     1.765E+020    0             0             1.283E+019    1.283E+019    0             577.2         8.926         1.438E+018    0             0             1.812E+019    5.372E+018    5.372E+018    0.05399       6823          4.092E+004    1.313E+014    5.372E+017    0             0             
(21,33)	7.036E+005    289.8         -24.59        2.994E+006    1.88E+007     4.692E-005    2.705E-018    -1.845E+020   1.995E+020    -14.76        2.245E+006    1.15E+007     1.734E+013    0             487.5         3.841E+020    9.112E+020    9.112E+020    0.02402       1.368E+004    2.374E+004    3.838E+016    1.822E+020    0             0             1.334E+019    1.334E+019    0             577.2         8.926         1.494E+018    0             0             1.893E+019    5.673E+018    5.673E+018    0.05323       6814          4.086E+004    1.388E+014    5.673E+017    0             0             
(22,33)	7.127E+005    293.3         -24.64        3.004E+006    1.906E+007    4.809E-005    2.724E-018    -1.904E+020   2.059E+020    -14.79        2.253E+006    1.166E+007    1.766E+013    0             503.2         3.964E+020    9.408E+020    9.408E+020    0.02385       1.376E+004    2.388E+004    3.94E+016     1.882E+020    0             0             1.386E+019    1.386E+019    0             577.2         8.926         1.553E+018    0             0             1.977E+019    5.988E+018    5.988E+018    0.05246       6802          4.079E+004    1.468E+014    5.988E+017    0             0             
(23,33)	7.218E+005    296.7         -24.69        3.014E+006    1.933E+007    4.926E-005    2.742E-018    -1.965E+020   2.124E+020    -14.82        2.26E+006     1.182E+007    1.797E+013    0             519.1         4.089E+020    9.709E+020    9.709E+020    0.02368       1.383E+004    2.401E+004    4.043E+016    1.942E+020    0             0             1.44E+019     1.44E+019     0             577.2         8.926         1.613E+018    0             0             2.064E+019    6.318E+018    6.318E+018    0.05169       6788          4.071E+004    1.552E+014    6.318E+017    0             0             
(24,33)	7.309E+005    300.2         -24.74        3.024E+006    1.959E+007    5.043E-005    2.76E-018     -2.025E+020   2.19E+020     -14.84        2.268E+006    1.198E+007    1.828E+013    0             535.2         4.215E+020    1.001E+021    1.001E+021    0.02352       1.391E+004    2.414E+004    4.147E+016    2.002E+020    0             0             1.496E+019    1.496E+019    0             577.2         8.926         1.676E+018    0             0             2.153E+019    6.66E+018     6.66E+018     0.05092       6772          4.061E+004    1.64E+014     6.66E+017     0             0             
