#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(54,30)	1.128E+005    4.006         -0.5801       1.333E+006    7.319E+005    5.686E-008    5.363E-019    3.111E+015    5.716E+016    -0.3481       9.997E+005    5.391E+005    1.06E+011     0             0.03586       5.405E+016    2.734E+015    2.734E+015    0.004152      1318          1127          2.425E+012    5.467E+014    0             0             1.006E+016    1.006E+016    0.007284      998.2         1321          7.614E+012    2.011E+015    0             0             3.069E+018    3.069E+018    0             1263          631.6         4.859E+015    0             0             0             1.203E+017    1.203E+017    -0.3417       2.3E+006      1.189E+006    1.012E+011    1.203E+016    0             0             
(16,31)	5968          0.2244        -0.5508       1.623E+006    8.149E+005    1.406E-006    7.953E-019    1.207E+017    1.079E+018    -0.3305       1.217E+006    6.107E+005    1.767E+012    0             0.9743        9.585E+017    6.578E+014    6.578E+014    0.004334      1264          657.6         1E+012        1.316E+014    0             0             1.31E+017     1.31E+017     0.00697       893.6         488.4         2.682E+014    2.62E+016     0             0             3.324E+018    3.324E+018    0             1263          631.6         5.263E+015    0             0             0             1.274E+017    1.274E+017    -0.3417       2.3E+006      1.152E+006    1.106E+011    1.274E+016    0             0             
(54,31)	8.183E+004    2.903         -0.5625       1.424E+006    7.578E+005    1.101E-007    6.117E-019    3.551E+015    1.01E+017     -0.3375       1.068E+006    5.615E+005    1.8E+011      0             0.07793       9.749E+016    4.239E+015    4.239E+015    0.004205      1293          990.5         4.279E+012    8.477E+014    0             0             1.905E+016    1.905E+016    0.007125      947.5         1057          1.803E+013    3.81E+015     0             0             3.502E+018    3.502E+018    0             1263          631.6         5.544E+015    0             0             0             1.407E+017    1.407E+017    -0.3417       2.3E+006      1.178E+006    1.195E+011    1.407E+016    0             0             
(16,32)	5529          0.2079        -0.5512       1.617E+006    8.114E+005    1.243E-006    7.89E-019     1.053E+017    9.579E+017    -0.3307       1.213E+006    6.081E+005    1.575E+012    0             0.8613        8.525E+017    6.292E+014    6.292E+014    0.004334      1263          655.7         9.596E+011    1.258E+014    0             0             1.155E+017    1.155E+017    0.00697       893.5         485.3         2.379E+014    2.309E+016    0             0             3.653E+018    3.653E+018    0             1263          631.6         5.783E+015    0             0             0             1.428E+017    1.428E+017    -0.3417       2.3E+006      1.152E+006    1.24E+011     1.428E+016    0             0             
(54,32)	5.68E+004     2.05          -0.5586       1.486E+006    7.745E+005    2.046E-007    6.662E-019    2.119E+015    1.77E+017     -0.3352       1.114E+006    5.762E+005    3.072E+011    0             0.1557        1.748E+017    5.346E+015    5.346E+015    0.004257      1278          880.8         6.069E+012    1.069E+015    0             0             3.327E+016    3.327E+016    0.007053      919.3         860.3         3.867E+013    6.653E+015    0             0             3.848E+018    3.848E+018    0             1263          631.6         6.092E+015    0             0             0             1.588E+017    1.588E+017    -0.3417       2.3E+006      1.169E+006    1.358E+011    1.588E+016    0             0             
(16,33)	5336          0.2006        -0.5516       1.609E+006    8.076E+005    1.103E-006    7.818E-019    8.969E+016    8.536E+017    -0.331        1.207E+006    6.053E+005    1.41E+012     0             0.7671        7.639E+017    5.981E+014    5.981E+014    0.004335      1263          654.9         9.133E+011    1.196E+014    0             0             1.029E+017    1.029E+017    0.00697       893.5         483.9         2.127E+014    2.059E+016    0             0             3.892E+018    3.892E+018    0             1263          631.6         6.161E+015    0             0             0             1.549E+017    1.549E+017    -0.3417       2.3E+006      1.152E+006    1.344E+011    1.549E+016    0             0             
(54,33)	3.852E+004    1.432         -0.5567       1.521E+006    7.818E+005    3.403E-007    6.98E-019     -1.597E+015   2.843E+017    -0.334        1.141E+006    5.831E+005    4.876E+011    0             0.269         2.859E+017    5.383E+015    5.383E+015    0.004299      1270          800.7         6.723E+012    1.077E+015    0             0             5.097E+016    5.097E+016    0.007011      905.2         722.6         7.053E+013    1.019E+016    0             0             4.1E+018      4.1E+018      0             1263          631.6         6.491E+015    0             0             0             1.731E+017    1.731E+017    -0.3417       2.3E+006      1.163E+006    1.488E+011    1.731E+016    0             0             
(16,34)	5269          0.1981        -0.5521       1.602E+006    8.037E+005    9.705E-007    7.742E-019    7.589E+016    7.55E+017     -0.3312       1.201E+006    6.024E+005    1.253E+012    0             0.6775        6.791E+017    5.589E+014    5.589E+014    0.004335      1263          654.6         8.538E+011    1.118E+014    0             0             9.118E+016    9.118E+016    0.00697       893.5         483.5         1.886E+014    1.824E+016    0             0             4.036E+018    4.036E+018    0             1263          631.6         6.39E+015     0             0             0             1.63E+017     1.63E+017     -0.3417       2.3E+006      1.152E+006    1.415E+011    1.63E+016     0             0             
(54,34)	2.603E+004    1.001         -0.5556       1.541E+006    7.848E+005    5.085E-007    7.165E-019    -8.012E+015   4.162E+017    -0.3333       1.156E+006    5.864E+005    7.098E+011    0             0.411         4.243E+017    4.428E+015    4.428E+015    0.004312      1267          745.5         5.94E+012     8.857E+014    0             0             7.056E+016    7.056E+016    0.007011      898.8         631.9         1.117E+014    1.411E+016    0             0             4.253E+018    4.253E+018    0             1263          631.6         6.733E+015    0             0             0             1.827E+017    1.827E+017    -0.3417       2.3E+006      1.159E+006    1.577E+011    1.827E+016    0             0             
(16,35)	5250          0.1974        -0.5525       1.594E+006    7.998E+005    8.376E-007    7.667E-019    6.46E+016     6.548E+017    -0.3315       1.195E+006    5.994E+005    1.092E+012    0             0.5844        5.902E+017    5.07E+014     5.07E+014     0.004335      1263          654.5         7.746E+011    1.014E+014    0             0             7.892E+016    7.892E+016    0.00697       893.5         483.3         1.633E+014    1.578E+016    0             0             4.084E+018    4.084E+018    0             1263          631.6         6.466E+015    0             0             0             1.669E+017    1.669E+017    -0.3417       2.3E+006      1.152E+006    1.449E+011    1.669E+016    0             0             
(54,35)	1.791E+004    0.71          -0.5549       1.552E+006    7.858E+005    6.762E-007    7.267E-019    -1.599E+016   5.47E+017     -0.333        1.164E+006    5.878E+005    9.305E+011    0             0.5542        5.63E+017     3.083E+015    3.083E+015    0.004321      1265          709.8         4.343E+012    6.165E+014    0             0             8.838E+016    8.838E+016    0.007002      895.9         573.3         1.542E+014    1.768E+016    0             0             4.303E+018    4.303E+018    0             1263          631.6         6.812E+015    0             0             0             1.872E+017    1.872E+017    -0.3417       2.3E+006      1.156E+006    1.619E+011    1.872E+016    0             0             
(16,36)	5226          0.1965        -0.553        1.586E+006    7.957E+005    6.997E-007    7.589E-019    5.582E+016    5.499E+017    -0.3318       1.189E+006    5.964E+005    9.22E+011     0             0.4845        4.94E+017     4.409E+014    4.409E+014    0.004335      1263          654.4         6.737E+011    8.817E+013    0             0             6.564E+016    6.564E+016    0.00697       893.5         483.2         1.358E+014    1.313E+016    0             0             4.033E+018    4.033E+018    0             1263          631.6         6.385E+015    0             0             0             1.662E+017    1.662E+017    -0.3417       2.3E+006      1.152E+006    1.443E+011    1.662E+016    0             0             
(54,36)	1.289E+004    0.5211        -0.5547       1.556E+006    7.854E+005    7.81E-007     7.312E-019    -2.18E+016    6.28E+017     -0.3328       1.167E+006    5.88E+005     1.068E+012    0             0.6443        6.498E+017    1.914E+015    1.914E+015    0.004326      1264          687.8         2.783E+012    3.829E+014    0             0             9.793E+016    9.793E+016    0.00697       894.6         537.1         1.823E+014    1.959E+016    0             0             4.25E+018     4.25E+018     0             1263          631.6         6.729E+015    0             0             0             1.862E+017    1.862E+017    -0.3417       2.3E+006      1.154E+006    1.613E+011    1.862E+016    0             0             
(16,37)	5160          0.194         -0.5535       1.577E+006    7.912E+005    5.579E-007    7.504E-019    4.918E+016    4.409E+017    -0.3321       1.183E+006    5.93E+005     7.435E+011    0             0.379         3.917E+017    3.624E+014    3.624E+014    0.004335      1263          654.1         5.541E+011    7.248E+013    0             0             5.146E+016    5.146E+016    0.00697       893.5         482.7         1.066E+014    1.029E+016    0             0             3.886E+018    3.886E+018    0             1263          631.6         6.152E+015    0             0             0             1.611E+017    1.611E+017    -0.3417       2.3E+006      1.152E+006    1.398E+011    1.611E+016    0             0             
